word,result
ʧo.'ʝa,
ʧo.ʝi,
ʧo.'ʝi,
ʧo.ʝu,
ʧo.'ʝu,
ʧo.ʝe,
ʧo.'ʝe,
ʧo.ʝo,
ʧo.'ʝo,
ʧo.wa,
ʧo.'wa,
ʧo.wi,
ʧo.'wi,
ʧo.wu,
ʧo.'wu,
ʧo.we,
ʧo.'we,
ʧo.wo,
ʧo.'wo,
ʧo.la,1
ʧo.'la,
ʧo.li,
ʧo.'li,
ʧo.lu,
ʧo.'lu,
ʧo.le,
ʧo.'le,
ʧo.lo,1
ʧo.'lo,
ʧo.ɾa,
ʧo.'ɾa,
ʧo.ɾi,
ʧo.'ɾi,
ʧo.ɾu,
ʧo.'ɾu,
ʧo.ɾe,
ʧo.'ɾe,
ʧo.ɾo,
ʧo.'ɾo,
ʝa.pa,
ʝa.'pa,
ʝa.pi,
ʝa.'pi,
ʝa.pu,
ʝa.'pu,
ʝa.pe,
ʝa.'pe,
ʝa.po,
ʝa.'po,
ʝa.ta,
ʝa.'ta,
ʝa.ti,
ʝa.'ti,
ʝa.tu,
ʝa.'tu,
ʝa.te,
ʝa.'te,
ʝa.to,
ʝa.'to,
ʝa.ka,1
ʝa.'ka,
ʝa.ki,
ʝa.'ki,
ʝa.ku,
ʝa.'ku,
ʝa.ke,
ʝa.'ke,
ʝa.ko,
ʝa.'ko,
ʝa.ba,
ʝa.'ba,
ʝa.bi,
ʝa.'bi,
ʝa.bu,
ʝa.'bu,
ʝa.be,
ʝa.'be,
ʝa.bo,
ʝa.'bo,
ʝa.da,1
ʝa.'da,
ʝa.di,
ʝa.'di,
ʝa.du,
ʝa.'du,
ʝa.de,
ʝa.'de,
ʝa.do,
ʝa.'do,
ʝa.ga,1
ʝa.'ga,
ʝa.gi,
ʝa.'gi,
ʝa.gu,
ʝa.'gu,
ʝa.ge,
ʝa.'ge,
ʝa.go,
ʝa.'go,
ʝa.fa,
ʝa.'fa,
ʝa.fi,
ʝa.'fi,
ʝa.fu,
ʝa.'fu,
ʝa.fe,
ʝa.'fe,
ʝa.fo,
ʝa.'fo,
ʝa.sa,
ʝa.'sa,
ʝa.si,
ʝa.'si,
ʝa.su,
ʝa.'su,
ʝa.se,
ʝa.'se,
ʝa.so,
ʝa.'so,
ʝa.xa,
ʝa.'xa,
ʝa.xi,
ʝa.'xi,
ʝa.xu,
ʝa.'xu,
ʝa.xe,
ʝa.'xe,
ʝa.xo,
ʝa.'xo,
ʝa.ma,1
ʝa.'ma,
ʝa.mi,
ʝa.'mi,
ʝa.mu,
ʝa.'mu,
ʝa.me,1
ʝa.'me,1
ʝa.mo,1
ʝa.'mo,1
ʝa.na,1
ʝa.'na,
ʝa.ni,
ʝa.'ni,
ʝa.nu,
ʝa.'nu,
ʝa.ne,
ʝa.'ne,
ʝa.no,
ʝa.'no,
ʝa.ɲa,
ʝa.'ɲa,
ʝa.ɲi,
ʝa.'ɲi,
ʝa.ɲu,
ʝa.'ɲu,
ʝa.ɲe,
ʝa.'ɲe,
ʝa.ɲo,
ʝa.'ɲo,
ʝa.ra,
ʝa.'ra,
ʝa.ri,
ʝa.'ri,
ʝa.ru,
ʝa.'ru,
ʝa.re,
ʝa.'re,
ʝa.ro,
ʝa.'ro,
ʝa.ʧa,
ʝa.'ʧa,
ʝa.ʧi,
ʝa.'ʧi,
ʝa.ʧu,
ʝa.'ʧu,
ʝa.ʧe,
ʝa.'ʧe,
ʝa.ʧo,
ʝa.'ʧo,
ʝa.ʝa,1
ʝa.'ʝa,
ʝa.ʝi,
ʝa.'ʝi,
ʝa.ʝu,
ʝa.'ʝu,
ʝa.ʝe,
ʝa.'ʝe,
ʝa.ʝo,
ʝa.'ʝo,
ʝa.wa,
ʝa.'wa,
ʝa.wi,
ʝa.'wi,
ʝa.wu,
ʝa.'wu,
ʝa.we,
ʝa.'we,
ʝa.wo,
ʝa.'wo,
ʝa.la,
ʝa.'la,
ʝa.li,
ʝa.'li,
ʝa.lu,
ʝa.'lu,
ʝa.le,
ʝa.'le,
ʝa.lo,
ʝa.'lo,
ʝa.ɾa,
ʝa.'ɾa,
ʝa.ɾi,
ʝa.'ɾi,
ʝa.ɾu,
ʝa.'ɾu,
ʝa.ɾe,
ʝa.'ɾe,
ʝa.ɾo,
ʝa.'ɾo,
ʝi.pa,
ʝi.'pa,
ʝi.pi,
ʝi.'pi,
ʝi.pu,
ʝi.'pu,
ʝi.pe,
ʝi.'pe,
ʝi.po,
ʝi.'po,
ʝi.ta,
ʝi.'ta,
ʝi.ti,
ʝi.'ti,
ʝi.tu,
ʝi.'tu,
ʝi.te,
ʝi.'te,
ʝi.to,
ʝi.'to,
ʝi.ka,
ʝi.'ka,
ʝi.ki,
ʝi.'ki,
ʝi.ku,
ʝi.'ku,
ʝi.ke,
ʝi.'ke,
ʝi.ko,
ʝi.'ko,
ʝi.ba,
ʝi.'ba,
ʝi.bi,
ʝi.'bi,
ʝi.bu,
ʝi.'bu,
ʝi.be,
ʝi.'be,
ʝi.bo,
ʝi.'bo,
ʝi.da,
ʝi.'da,
ʝi.di,
ʝi.'di,
ʝi.du,
ʝi.'du,
ʝi.de,
ʝi.'de,
ʝi.do,
ʝi.'do,
ʝi.ga,
ʝi.'ga,
ʝi.gi,
ʝi.'gi,
ʝi.gu,
ʝi.'gu,
ʝi.ge,
ʝi.'ge,
ʝi.go,
ʝi.'go,
ʝi.fa,
ʝi.'fa,
ʝi.fi,
ʝi.'fi,
ʝi.fu,
ʝi.'fu,
ʝi.fe,
ʝi.'fe,
ʝi.fo,
ʝi.'fo,
ʝi.sa,
ʝi.'sa,
ʝi.si,
ʝi.'si,
ʝi.su,
ʝi.'su,
ʝi.se,
ʝi.'se,
ʝi.so,
ʝi.'so,
ʝi.xa,
ʝi.'xa,
ʝi.xi,
ʝi.'xi,
ʝi.xu,
ʝi.'xu,
ʝi.xe,
ʝi.'xe,
ʝi.xo,
ʝi.'xo,
ʝi.ma,
ʝi.'ma,
ʝi.mi,
ʝi.'mi,
ʝi.mu,
ʝi.'mu,
ʝi.me,
ʝi.'me,
ʝi.mo,
ʝi.'mo,
ʝi.na,
ʝi.'na,
ʝi.ni,
ʝi.'ni,
ʝi.nu,
ʝi.'nu,
ʝi.ne,
ʝi.'ne,
ʝi.no,
ʝi.'no,
ʝi.ɲa,
ʝi.'ɲa,
ʝi.ɲi,
ʝi.'ɲi,
ʝi.ɲu,
ʝi.'ɲu,
ʝi.ɲe,
ʝi.'ɲe,
ʝi.ɲo,
ʝi.'ɲo,
ʝi.ra,
ʝi.'ra,
ʝi.ri,
ʝi.'ri,
ʝi.ru,
ʝi.'ru,
ʝi.re,
ʝi.'re,
ʝi.ro,
ʝi.'ro,
ʝi.ʧa,
ʝi.'ʧa,
ʝi.ʧi,
ʝi.'ʧi,
ʝi.ʧu,
ʝi.'ʧu,
ʝi.ʧe,
ʝi.'ʧe,
ʝi.ʧo,
ʝi.'ʧo,
ʝi.ʝa,
ʝi.'ʝa,
ʝi.ʝi,
ʝi.'ʝi,
ʝi.ʝu,
ʝi.'ʝu,
ʝi.ʝe,
ʝi.'ʝe,
ʝi.ʝo,
ʝi.'ʝo,
ʝi.wa,
ʝi.'wa,
ʝi.wi,
ʝi.'wi,
ʝi.wu,
ʝi.'wu,
ʝi.we,
ʝi.'we,
ʝi.wo,
ʝi.'wo,
ʝi.la,
ʝi.'la,
ʝi.li,
ʝi.'li,
ʝi.lu,
ʝi.'lu,
ʝi.le,
ʝi.'le,
ʝi.lo,
ʝi.'lo,
ʝi.ɾa,
ʝi.'ɾa,
ʝi.ɾi,
ʝi.'ɾi,
ʝi.ɾu,
ʝi.'ɾu,
ʝi.ɾe,
ʝi.'ɾe,
ʝi.ɾo,
ʝi.'ɾo,
ʝu.pa,
ʝu.'pa,
ʝu.pi,
ʝu.'pi,
ʝu.pu,
ʝu.'pu,
ʝu.pe,
ʝu.'pe,
ʝu.po,
ʝu.'po,
ʝu.ta,
ʝu.'ta,
ʝu.ti,
ʝu.'ti,
ʝu.tu,
ʝu.'tu,
ʝu.te,
ʝu.'te,
ʝu.to,
ʝu.'to,
ʝu.ka,1
ʝu.'ka,
ʝu.ki,
ʝu.'ki,
ʝu.ku,
ʝu.'ku,
ʝu.ke,
ʝu.'ke,
ʝu.ko,
ʝu.'ko,
ʝu.ba,
ʝu.'ba,
ʝu.bi,
ʝu.'bi,
ʝu.bu,
ʝu.'bu,
ʝu.be,
ʝu.'be,
ʝu.bo,
ʝu.'bo,
ʝu.da,
ʝu.'da,
ʝu.di,
ʝu.'di,
ʝu.du,
ʝu.'du,
ʝu.de,
ʝu.'de,
ʝu.do,
ʝu.'do,
ʝu.ga,
ʝu.'ga,
ʝu.gi,
ʝu.'gi,
ʝu.gu,
ʝu.'gu,
ʝu.ge,
ʝu.'ge,
ʝu.go,
ʝu.'go,
ʝu.fa,
ʝu.'fa,
ʝu.fi,
ʝu.'fi,
ʝu.fu,
ʝu.'fu,
ʝu.fe,
ʝu.'fe,
ʝu.fo,
ʝu.'fo,
ʝu.sa,
ʝu.'sa,
ʝu.si,
ʝu.'si,
ʝu.su,
ʝu.'su,
ʝu.se,
ʝu.'se,
ʝu.so,
ʝu.'so,
ʝu.xa,
ʝu.'xa,
ʝu.xi,
ʝu.'xi,
ʝu.xu,
ʝu.'xu,
ʝu.xe,
ʝu.'xe,
ʝu.xo,
ʝu.'xo,
ʝu.ma,
ʝu.'ma,
ʝu.mi,
ʝu.'mi,
ʝu.mu,
ʝu.'mu,
ʝu.me,
ʝu.'me,
ʝu.mo,
ʝu.'mo,
ʝu.na,
ʝu.'na,
ʝu.ni,
ʝu.'ni,
ʝu.nu,
ʝu.'nu,
ʝu.ne,
ʝu.'ne,
ʝu.no,
ʝu.'no,
ʝu.ɲa,
ʝu.'ɲa,
ʝu.ɲi,
ʝu.'ɲi,
ʝu.ɲu,
ʝu.'ɲu,
ʝu.ɲe,
ʝu.'ɲe,
ʝu.ɲo,
ʝu.'ɲo,
ʝu.ra,
ʝu.'ra,
ʝu.ri,
ʝu.'ri,
ʝu.ru,
ʝu.'ru,
ʝu.re,
ʝu.'re,
ʝu.ro,
ʝu.'ro,
ʝu.ʧa,
ʝu.'ʧa,
ʝu.ʧi,
ʝu.'ʧi,
ʝu.ʧu,
ʝu.'ʧu,
ʝu.ʧe,
ʝu.'ʧe,
ʝu.ʧo,
ʝu.'ʧo,
ʝu.ʝa,
ʝu.'ʝa,
ʝu.ʝi,
ʝu.'ʝi,
ʝu.ʝu,
ʝu.'ʝu,
ʝu.ʝe,
ʝu.'ʝe,
ʝu.ʝo,1
ʝu.'ʝo,
ʝu.wa,
ʝu.'wa,
ʝu.wi,
ʝu.'wi,
ʝu.wu,
ʝu.'wu,
ʝu.we,
ʝu.'we,
ʝu.wo,
ʝu.'wo,
ʝu.la,
ʝu.'la,
ʝu.li,
ʝu.'li,
ʝu.lu,
ʝu.'lu,
ʝu.le,
ʝu.'le,
ʝu.lo,
ʝu.'lo,
ʝu.ɾa,
ʝu.'ɾa,
ʝu.ɾi,
ʝu.'ɾi,
ʝu.ɾu,
ʝu.'ɾu,
ʝu.ɾe,
ʝu.'ɾe,
ʝu.ɾo,
ʝu.'ɾo,
ʝe.pa,
ʝe.'pa,
ʝe.pi,
ʝe.'pi,
ʝe.pu,
ʝe.'pu,
ʝe.pe,
ʝe.'pe,
ʝe.po,
ʝe.'po,
ʝe.ta,
ʝe.'ta,
ʝe.ti,
ʝe.'ti,
ʝe.tu,
ʝe.'tu,
ʝe.te,
ʝe.'te,
ʝe.to,
ʝe.'to,
ʝe.ka,
ʝe.'ka,
ʝe.ki,
ʝe.'ki,
ʝe.ku,
ʝe.'ku,
ʝe.ke,
ʝe.'ke,
ʝe.ko,
ʝe.'ko,
ʝe.ba,
ʝe.'ba,
ʝe.bi,
ʝe.'bi,
ʝe.bu,
ʝe.'bu,
ʝe.be,
ʝe.'be,
ʝe.bo,
ʝe.'bo,
ʝe.da,
ʝe.'da,
ʝe.di,
ʝe.'di,
ʝe.du,
ʝe.'du,
ʝe.de,
ʝe.'de,
ʝe.do,
ʝe.'do,
ʝe.ga,1
ʝe.'ga,
ʝe.gi,
ʝe.'gi,
ʝe.gu,
ʝe.'gu,
ʝe.ge,
ʝe.'ge,
ʝe.go,
ʝe.'go,
ʝe.fa,
ʝe.'fa,
ʝe.fi,
ʝe.'fi,
ʝe.fu,
ʝe.'fu,
ʝe.fe,
ʝe.'fe,
ʝe.fo,
ʝe.'fo,
ʝe.sa,
ʝe.'sa,
ʝe.si,
ʝe.'si,
ʝe.su,
ʝe.'su,
ʝe.se,
ʝe.'se,
ʝe.so,
ʝe.'so,
ʝe.xa,
ʝe.'xa,
ʝe.xi,
ʝe.'xi,
ʝe.xu,
ʝe.'xu,
ʝe.xe,
ʝe.'xe,
ʝe.xo,
ʝe.'xo,
ʝe.ma,1
ʝe.'ma,
ʝe.mi,
ʝe.'mi,
ʝe.mu,
ʝe.'mu,
ʝe.me,
ʝe.'me,
ʝe.mo,
ʝe.'mo,
ʝe.na,1
ʝe.'na,
ʝe.ni,
ʝe.'ni,
ʝe.nu,
ʝe.'nu,
ʝe.ne,1
ʝe.'ne,1
ʝe.no,1
ʝe.'no,1
ʝe.ɲa,
ʝe.'ɲa,
ʝe.ɲi,
ʝe.'ɲi,
ʝe.ɲu,
ʝe.'ɲu,
ʝe.ɲe,
ʝe.'ɲe,
ʝe.ɲo,
ʝe.'ɲo,
ʝe.ra,1
ʝe.'ra,
ʝe.ri,
ʝe.'ri,
ʝe.ru,
ʝe.'ru,
ʝe.re,
ʝe.'re,
ʝe.ro,1
ʝe.'ro,
ʝe.ʧa,
ʝe.'ʧa,
ʝe.ʧi,
ʝe.'ʧi,
ʝe.ʧu,
ʝe.'ʧu,
ʝe.ʧe,
ʝe.'ʧe,
ʝe.ʧo,
ʝe.'ʧo,
ʝe.ʝa,
ʝe.'ʝa,
ʝe.ʝi,
ʝe.'ʝi,
ʝe.ʝu,
ʝe.'ʝu,
ʝe.ʝe,
ʝe.'ʝe,
ʝe.ʝo,
ʝe.'ʝo,
ʝe.wa,
ʝe.'wa,
ʝe.wi,
ʝe.'wi,
ʝe.wu,
ʝe.'wu,
ʝe.we,
ʝe.'we,
ʝe.wo,
ʝe.'wo,
ʝe.la,
ʝe.'la,
ʝe.li,
ʝe.'li,
ʝe.lu,
ʝe.'lu,
ʝe.le,
ʝe.'le,
ʝe.lo,1
ʝe.'lo,
ʝe.ɾa,
ʝe.'ɾa,
ʝe.ɾi,
ʝe.'ɾi,
ʝe.ɾu,
ʝe.'ɾu,
ʝe.ɾe,
ʝe.'ɾe,
ʝe.ɾo,
ʝe.'ɾo,
ʝo.pa,
ʝo.'pa,
ʝo.pi,
ʝo.'pi,
ʝo.pu,
ʝo.'pu,
ʝo.pe,
ʝo.'pe,
ʝo.po,
ʝo.'po,
ʝo.ta,
ʝo.'ta,
ʝo.ti,
ʝo.'ti,
ʝo.tu,
ʝo.'tu,
ʝo.te,
ʝo.'te,
ʝo.to,
ʝo.'to,
ʝo.ka,
ʝo.'ka,
ʝo.ki,
ʝo.'ki,
ʝo.ku,
ʝo.'ku,
ʝo.ke,
ʝo.'ke,
ʝo.ko,
ʝo.'ko,
ʝo.ba,
ʝo.'ba,
ʝo.bi,
ʝo.'bi,
ʝo.bu,
ʝo.'bu,
ʝo.be,
ʝo.'be,
ʝo.bo,
ʝo.'bo,
ʝo.da,
ʝo.'da,
ʝo.di,
ʝo.'di,
ʝo.du,
ʝo.'du,
ʝo.de,
ʝo.'de,
ʝo.do,
ʝo.'do,
ʝo.ga,1
ʝo.'ga,
ʝo.gi,
ʝo.'gi,
ʝo.gu,
ʝo.'gu,
ʝo.ge,
ʝo.'ge,
ʝo.go,
ʝo.'go,
ʝo.fa,
ʝo.'fa,
ʝo.fi,
ʝo.'fi,
ʝo.fu,
ʝo.'fu,
ʝo.fe,
ʝo.'fe,
ʝo.fo,
ʝo.'fo,
ʝo.sa,
ʝo.'sa,
ʝo.si,
ʝo.'si,
ʝo.su,
ʝo.'su,
ʝo.se,
ʝo.'se,
ʝo.so,
ʝo.'so,
ʝo.xa,
ʝo.'xa,
ʝo.xi,
ʝo.'xi,
ʝo.xu,
ʝo.'xu,
ʝo.xe,
ʝo.'xe,
ʝo.xo,
ʝo.'xo,
ʝo.ma,
ʝo.'ma,
ʝo.mi,
ʝo.'mi,
ʝo.mu,
ʝo.'mu,
ʝo.me,
ʝo.'me,
ʝo.mo,
ʝo.'mo,
ʝo.na,
ʝo.'na,
ʝo.ni,
ʝo.'ni,
ʝo.nu,
ʝo.'nu,
ʝo.ne,
ʝo.'ne,
ʝo.no,
ʝo.'no,
ʝo.ɲa,
ʝo.'ɲa,
ʝo.ɲi,
ʝo.'ɲi,
ʝo.ɲu,
ʝo.'ɲu,
ʝo.ɲe,
ʝo.'ɲe,
ʝo.ɲo,
ʝo.'ɲo,
ʝo.ra,
ʝo.'ra,
ʝo.ri,
ʝo.'ri,
ʝo.ru,
ʝo.'ru,
ʝo.re,
ʝo.'re,
ʝo.ro,
ʝo.'ro,
ʝo.ʧa,
ʝo.'ʧa,
ʝo.ʧi,
ʝo.'ʧi,
ʝo.ʧu,
ʝo.'ʧu,
ʝo.ʧe,
ʝo.'ʧe,
ʝo.ʧo,
ʝo.'ʧo,
ʝo.ʝa,
ʝo.'ʝa,
ʝo.ʝi,
ʝo.'ʝi,
ʝo.ʝu,
ʝo.'ʝu,
ʝo.ʝe,
ʝo.'ʝe,
ʝo.ʝo,
ʝo.'ʝo,
ʝo.wa,
ʝo.'wa,
ʝo.wi,
ʝo.'wi,
ʝo.wu,
ʝo.'wu,
ʝo.we,
ʝo.'we,
ʝo.wo,
ʝo.'wo,
ʝo.la,
ʝo.'la,
ʝo.li,
ʝo.'li,
ʝo.lu,
ʝo.'lu,
ʝo.le,
ʝo.'le,
ʝo.lo,
ʝo.'lo,
ʝo.ɾa,1
ʝo.'ɾa,
ʝo.ɾi,
ʝo.'ɾi,
ʝo.ɾu,
ʝo.'ɾu,
ʝo.ɾe,1
ʝo.'ɾe,1
ʝo.ɾo,1
ʝo.'ɾo,1
wa.pa,1
wa.'pa,
wa.pi,
wa.'pi,
wa.pu,
wa.'pu,
wa.pe,
wa.'pe,
wa.po,1
wa.'po,
wa.ta,
wa.'ta,
wa.ti,
wa.'ti,
wa.tu,
wa.'tu,
wa.te,
wa.'te,
wa.to,
wa.'to,
wa.ka,
wa.'ka,
wa.ki,
wa.'ki,
wa.ku,
wa.'ku,
wa.ke,
wa.'ke,
wa.ko,
wa.'ko,
wa.ba,
wa.'ba,
wa.bi,
wa.'bi,
wa.bu,
wa.'bu,
wa.be,
wa.'be,
wa.bo,
wa.'bo,
wa.da,
wa.'da,
wa.di,
wa.'di,
wa.du,
wa.'du,
wa.de,
wa.'de,
wa.do,
wa.'do,
wa.ga,
wa.'ga,
wa.gi,
wa.'gi,
wa.gu,
wa.'gu,
wa.ge,
wa.'ge,
wa.go,
wa.'go,
wa.fa,
wa.'fa,
wa.fi,
wa.'fi,
wa.fu,
wa.'fu,
wa.fe,
wa.'fe,
wa.fo,
wa.'fo,
wa.sa,
wa.'sa,
wa.si,
wa.'si,
wa.su,
wa.'su,
wa.se,
wa.'se,
wa.so,
wa.'so,
wa.xa,
wa.'xa,
wa.xi,
wa.'xi,
wa.xu,
wa.'xu,
wa.xe,
wa.'xe,
wa.xo,
wa.'xo,
wa.ma,
wa.'ma,
wa.mi,
wa.'mi,
wa.mu,
wa.'mu,
wa.me,
wa.'me,
wa.mo,
wa.'mo,
wa.na,
wa.'na,
wa.ni,
wa.'ni,
wa.nu,
wa.'nu,
wa.ne,
wa.'ne,
wa.no,
wa.'no,
wa.ɲa,
wa.'ɲa,
wa.ɲi,
wa.'ɲi,
wa.ɲu,
wa.'ɲu,
wa.ɲe,
wa.'ɲe,
wa.ɲo,
wa.'ɲo,
wa.ra,
wa.'ra,
wa.ri,
wa.'ri,
wa.ru,
wa.'ru,
wa.re,
wa.'re,
wa.ro,
wa.'ro,
wa.ʧa,
wa.'ʧa,
wa.ʧi,
wa.'ʧi,
wa.ʧu,
wa.'ʧu,
wa.ʧe,
wa.'ʧe,
wa.ʧo,
wa.'ʧo,
wa.ʝa,
wa.'ʝa,
wa.ʝi,
wa.'ʝi,
wa.ʝu,
wa.'ʝu,
wa.ʝe,
wa.'ʝe,
wa.ʝo,
wa.'ʝo,
wa.wa,
wa.'wa,
wa.wi,
wa.'wi,
wa.wu,
wa.'wu,
wa.we,
wa.'we,
wa.wo,
wa.'wo,
wa.la,
wa.'la,
wa.li,
wa.'li,
wa.lu,
wa.'lu,
wa.le,
wa.'le,
wa.lo,
wa.'lo,
wa.ɾa,
wa.'ɾa,
wa.ɾi,
wa.'ɾi,
wa.ɾu,
wa.'ɾu,
wa.ɾe,
wa.'ɾe,
wa.ɾo,
wa.'ɾo,
wi.pa,
wi.'pa,
wi.pi,
wi.'pi,
wi.pu,
wi.'pu,
wi.pe,
wi.'pe,
wi.po,
wi.'po,
wi.ta,
wi.'ta,
wi.ti,
wi.'ti,
wi.tu,
wi.'tu,
wi.te,
wi.'te,
wi.to,
wi.'to,
wi.ka,
wi.'ka,
wi.ki,
wi.'ki,
wi.ku,
wi.'ku,
wi.ke,
wi.'ke,
wi.ko,
wi.'ko,
wi.ba,
wi.'ba,
wi.bi,
wi.'bi,
wi.bu,
wi.'bu,
wi.be,
wi.'be,
wi.bo,
wi.'bo,
wi.da,
wi.'da,
wi.di,
wi.'di,
wi.du,
wi.'du,
wi.de,
wi.'de,
wi.do,
wi.'do,
wi.ga,
wi.'ga,
wi.gi,
wi.'gi,
wi.gu,
wi.'gu,
wi.ge,
wi.'ge,
wi.go,
wi.'go,
wi.fa,
wi.'fa,
wi.fi,1
wi.'fi,
wi.fu,
wi.'fu,
wi.fe,
wi.'fe,
wi.fo,
wi.'fo,
wi.sa,
wi.'sa,
wi.si,
wi.'si,
wi.su,
wi.'su,
wi.se,
wi.'se,
wi.so,
wi.'so,
wi.xa,
wi.'xa,
wi.xi,
wi.'xi,
wi.xu,
wi.'xu,
wi.xe,
wi.'xe,
wi.xo,
wi.'xo,
wi.ma,
wi.'ma,
wi.mi,
wi.'mi,
wi.mu,
wi.'mu,
wi.me,
wi.'me,
wi.mo,
wi.'mo,
wi.na,
wi.'na,
wi.ni,
wi.'ni,
wi.nu,
wi.'nu,
wi.ne,
wi.'ne,
wi.no,
wi.'no,
wi.ɲa,
wi.'ɲa,
wi.ɲi,
wi.'ɲi,
wi.ɲu,
wi.'ɲu,
wi.ɲe,
wi.'ɲe,
wi.ɲo,
wi.'ɲo,
wi.ra,
wi.'ra,
wi.ri,
wi.'ri,
wi.ru,
wi.'ru,
wi.re,
wi.'re,
wi.ro,
wi.'ro,
wi.ʧa,
wi.'ʧa,
wi.ʧi,
wi.'ʧi,
wi.ʧu,
wi.'ʧu,
wi.ʧe,
wi.'ʧe,
wi.ʧo,
wi.'ʧo,
wi.ʝa,
wi.'ʝa,
wi.ʝi,
wi.'ʝi,
wi.ʝu,
wi.'ʝu,
wi.ʝe,
wi.'ʝe,
wi.ʝo,
wi.'ʝo,
wi.wa,
wi.'wa,
wi.wi,
wi.'wi,
wi.wu,
wi.'wu,
wi.we,
wi.'we,
wi.wo,
wi.'wo,
wi.la,
wi.'la,
wi.li,
wi.'li,
wi.lu,
wi.'lu,
wi.le,
wi.'le,
wi.lo,
wi.'lo,
wi.ɾa,
wi.'ɾa,
wi.ɾi,
wi.'ɾi,
wi.ɾu,
wi.'ɾu,
wi.ɾe,
wi.'ɾe,
wi.ɾo,
wi.'ɾo,
wu.pa,
wu.'pa,
wu.pi,
wu.'pi,
wu.pu,
wu.'pu,
wu.pe,
wu.'pe,
wu.po,
wu.'po,
wu.ta,
wu.'ta,
wu.ti,
wu.'ti,
wu.tu,
wu.'tu,
wu.te,
wu.'te,
wu.to,
wu.'to,
wu.ka,
wu.'ka,
wu.ki,
wu.'ki,
wu.ku,
wu.'ku,
wu.ke,
wu.'ke,
wu.ko,
wu.'ko,
wu.ba,
wu.'ba,
wu.bi,
wu.'bi,
wu.bu,
wu.'bu,
wu.be,
wu.'be,
wu.bo,
wu.'bo,
wu.da,
wu.'da,
wu.di,
wu.'di,
wu.du,
wu.'du,
wu.de,
wu.'de,
wu.do,
wu.'do,
wu.ga,
wu.'ga,
wu.gi,
wu.'gi,
wu.gu,
wu.'gu,
wu.ge,
wu.'ge,
wu.go,
wu.'go,
wu.fa,
wu.'fa,
wu.fi,
wu.'fi,
wu.fu,
wu.'fu,
wu.fe,
wu.'fe,
wu.fo,
wu.'fo,
wu.sa,
wu.'sa,
wu.si,
wu.'si,
wu.su,
wu.'su,
wu.se,
wu.'se,
wu.so,
wu.'so,
wu.xa,
wu.'xa,
wu.xi,
wu.'xi,
wu.xu,
wu.'xu,
wu.xe,
wu.'xe,
wu.xo,
wu.'xo,
wu.ma,
wu.'ma,
wu.mi,
wu.'mi,
wu.mu,
wu.'mu,
wu.me,
wu.'me,
wu.mo,
wu.'mo,
wu.na,
wu.'na,
wu.ni,
wu.'ni,
wu.nu,
wu.'nu,
wu.ne,
wu.'ne,
wu.no,
wu.'no,
wu.ɲa,
wu.'ɲa,
wu.ɲi,
wu.'ɲi,
wu.ɲu,
wu.'ɲu,
wu.ɲe,
wu.'ɲe,
wu.ɲo,
wu.'ɲo,
wu.ra,
wu.'ra,
wu.ri,
wu.'ri,
wu.ru,
wu.'ru,
wu.re,
wu.'re,
wu.ro,
wu.'ro,
wu.ʧa,
wu.'ʧa,
wu.ʧi,
wu.'ʧi,
wu.ʧu,
wu.'ʧu,
wu.ʧe,
wu.'ʧe,
wu.ʧo,
wu.'ʧo,
wu.ʝa,
wu.'ʝa,
wu.ʝi,
wu.'ʝi,
wu.ʝu,
wu.'ʝu,
wu.ʝe,
wu.'ʝe,
wu.ʝo,
wu.'ʝo,
wu.wa,
wu.'wa,
wu.wi,
wu.'wi,
wu.wu,
wu.'wu,
wu.we,
wu.'we,
wu.wo,
wu.'wo,
wu.la,
wu.'la,
wu.li,
wu.'li,
wu.lu,
wu.'lu,
wu.le,
wu.'le,
wu.lo,
wu.'lo,
wu.ɾa,
wu.'ɾa,
wu.ɾi,
wu.'ɾi,
wu.ɾu,
wu.'ɾu,
wu.ɾe,
wu.'ɾe,
wu.ɾo,
wu.'ɾo,
we.pa,
we.'pa,
we.pi,
we.'pi,
we.pu,
we.'pu,
we.pe,
we.'pe,
we.po,
we.'po,
we.ta,
we.'ta,
we.ti,
we.'ti,
we.tu,
we.'tu,
we.te,
we.'te,
we.to,
we.'to,
we.ka,
we.'ka,
we.ki,
we.'ki,
we.ku,
we.'ku,
we.ke,
we.'ke,
we.ko,
we.'ko,
we.ba,
we.'ba,
we.bi,
we.'bi,
we.bu,
we.'bu,
we.be,
we.'be,
we.bo,
we.'bo,
we.da,
we.'da,
we.di,
we.'di,
we.du,
we.'du,
we.de,
we.'de,
we.do,
we.'do,
we.ga,
we.'ga,
we.gi,
we.'gi,
we.gu,
we.'gu,
we.ge,
we.'ge,
we.go,
we.'go,
we.fa,
we.'fa,
we.fi,
we.'fi,
we.fu,
we.'fu,
we.fe,
we.'fe,
we.fo,
we.'fo,
we.sa,
we.'sa,
we.si,
we.'si,
we.su,
we.'su,
we.se,
we.'se,
we.so,
we.'so,
we.xa,
we.'xa,
we.xi,
we.'xi,
we.xu,
we.'xu,
we.xe,
we.'xe,
we.xo,
we.'xo,
we.ma,
we.'ma,
we.mi,
we.'mi,
we.mu,
we.'mu,
we.me,
we.'me,
we.mo,
we.'mo,
we.na,
we.'na,
we.ni,
we.'ni,
we.nu,
we.'nu,
we.ne,
we.'ne,
